market,product,x,z_cost,omega,xi,mc,price,share,outside_share
7,1,-0.13447279426347036,-0.5550779978276034,-0.01307745534453035,-0.1768358499630943,1.1900719676408336,1.7199565780891515,0.03829081355096452,0.8303908229137612
7,2,0.524084254052332,0.0831873536394695,0.054798401136301966,0.12600388399929635,1.7756621991923796,2.307894596092504,0.04175259773901539,0.8303908229137612
7,3,0.5475130552737044,-0.36964858917636123,0.11900263716266665,-0.15321281842656304,1.6442903413791008,2.1753720068190465,0.040058976967693095,0.8303908229137612
7,4,0.24223446788449587,0.19451403455125438,0.06674722735816657,-0.1342852083461752,1.7390606066658045,2.2603943467178205,0.025468393493052906,0.8303908229137612
8,0,-0.3649814888576215,-0.32308879180394534,0.11731595124305857,-0.10676515239138201,1.3441824738311157,1.865429514706049,0.02533663290323424,0.8331246767881306
8,1,-0.18083163913051548,-0.2735422186466504,0.0004223318876555443,0.1757441460020178,1.3140372598009824,1.846714126501311,0.0424051596010317,0.8331246767881306
8,2,0.5924954986458655,0.13265959547420536,-0.000486062815820712,-0.06931519935385126,1.7665841796736246,2.296173706388448,0.037853945766613925,0.8331246767881306
8,3,-0.10233548174992857,0.5877351321944684,-0.028271144291164743,-0.149980734347362,1.7003922465838712,2.217141947518361,0.018452621049128003,0.8331246767881306
8,4,0.4536667764724658,0.04529786566845073,0.006318938500394111,0.08247248267777062,1.68548634981656,2.2184508363019373,0.04282696389186147,0.8331246767881306
9,0,0.48738581037980677,-0.2842137484264784,0.048713837765456736,-0.003473010059364554,1.591402684606474,2.1272683336680043,0.04706093253350827,0.8308266354204809
9,1,-0.4263665279087082,-0.6147093301915407,0.11817364452088835,0.07907299824388914,1.1923261611666471,1.7205711725026063,0.035858372882891884,0.8308266354204809
9,2,-0.45169596954351976,-0.4912976192418832,-0.07297248886343137,-0.05799065692101729,1.0478499931374892,1.5776844524617533,0.038216593423021,0.8308266354204809
9,3,-0.0015131493242700467,0.6622788103968109,0.08199231970142681,-0.215556780166705,1.8794881821164973,2.3936946636294194,0.014516536461374198,0.8308266354204809
9,4,-0.5525647177065922,-0.057861251140728265,-0.11484534969252833,0.10540468836695495,1.1657194360968366,1.6923966575017109,0.03352092927872381,0.8308266354204809
10,0,-0.49044034565311617,-0.38080618050548554,-0.1061955889612335,0.02479597654739856,1.0507875088327072,1.5822244207935212,0.04058245929178206,0.8537030468854313
10,1,-0.22592164149245542,-0.44585560463726837,0.018149891911216964,0.16636051407714028,1.2384422953020868,1.773610545183055,0.04604656878053742,0.8537030468854313
10,2,-0.5117945584156196,0.553917749378739,-0.04679585721433829,0.04254813345016085,1.5233390345606275,2.040688573968478,0.019376399674382747,0.8537030468854313
10,3,-0.517373596891496,0.16841660682219517,0.1128879356810496,-0.12223593575640929,1.5075946498390138,2.023269998489603,0.01679371187391651,0.8537030468854313
10,4,0.22336027128393132,0.6227929293299934,-0.00135749921049301,-0.03498842795853119,1.85707541393738,2.377114943430157,0.02349781349395011,0.8537030468854313
11,0,0.14694950799286788,0.18682486537272391,0.08929506895069278,-0.26872764089242435,1.7247985861659223,2.243108332989684,0.020851548781749427,0.8400695974128687
11,1,0.5767401453000573,-0.12202882360547918,-0.10158248585966256,-0.12955495770124578,1.5453635943728918,2.0830329744342646,0.04967447330195658,0.8400695974128687
11,2,0.25428620472467167,0.030730117321806527,0.11101435348189898,-0.23392540640248163,1.713843077930347,2.234624100289241,0.024627792971769737,0.8400695974128687
11,3,-0.6049757159572275,-0.6559981830615981,0.04837047583826498,0.006394982482099776,1.0414297928755163,1.5692914699555347,0.03528789846477488,0.8400695974128687
11,4,0.03646310619905346,0.37045920116871733,-0.043476424607980624,0.06638498786883426,1.635992303087611,2.1599827367478635,0.029488689066880736,0.8400695974128687
12,0,-0.5968566098654453,-0.18970850596591415,0.026873008816582722,0.26520890100361233,1.2326043676790155,1.758047152552049,0.031672497318340855,0.7802836643054005
12,1,0.71260066332888,-0.4437980684486934,0.04966195019444525,0.18835811758192683,1.5993630515576411,2.1487295901560737,0.06628138103725725,0.7802836643054005
12,2,0.46579681934100137,-0.27674946100964115,0.022607661843213084,-0.0477765637686291,1.5610992911582253,2.0945305908393013,0.04351077105573706,0.7802836643054005
12,3,0.5957387107933851,0.5997211303077359,-0.0897454974398062,-0.1476081804369932,1.8886375599763598,2.4112243767854817,0.027368779360355068,0.7802836643054005
12,4,0.7297238680237308,0.35037071030295763,-0.08852995930235169,0.24804839157445974,1.824540214142285,2.3630469511495336,0.05088290692290923,0.7802836643054005
13,0,-0.005268011408778861,0.053874130683879806,0.048696264465219324,0.06030270930745721,1.5710958192798927,2.0953519011922572,0.0298888632222235,0.808791443728046
13,1,-0.3119867429253706,-0.08101541270209833,0.0018735426041310843,0.0007488825665889748,1.356221246864307,1.8794815278737889,0.028387079924826007,0.808791443728046
13,2,-0.05745827538501902,0.22758292506769384,-0.07088465824861034,-0.2561297128490843,1.5114172616470953,2.030997514618252,0.022796596523148773,0.808791443728046
13,3,-0.10433916690041145,-0.4756007122404648,-0.05732172313686179,0.22944250097517876,1.1921392479397852,1.7345911441639534,0.05653526910804538,0.808791443728046
13,4,-0.3548534329074233,-0.5955026311906042,-0.055699229191355004,0.22439862426718576,1.052125885255275,1.592523701868984,0.05360074749371024,0.808791443728046
14,0,-0.6351201167905457,0.3258841816154361,-0.0713072596308465,-0.03284041608143147,1.3530485812194089,1.8707127968949218,0.019860320469915465,0.8233133048135768
14,1,-0.537378294950108,-0.08563389429672041,-0.05775616892189866,0.09042610042811285,1.2156261754120392,1.7404948915273617,0.030810482224988608,0.8233133048135768
14,2,-0.26194007570977007,-0.3136210313084732,-0.08661513767718942,-0.02377068050566883,1.1805763717355782,1.7109498329225228,0.039013678603425285,0.8233133048135768
14,3,0.7964716036049524,0.07957052311467439,-0.08466590532048256,0.07984565851723954,1.7299058913428542,2.2723079575204266,0.056464295761338816,0.8233133048135768
14,4,0.412697958193031,0.39303200910735336,0.09161098027411649,0.15183588999833372,1.9129196697399864,2.43760708112625,0.030537918126755128,0.8233133048135768
15,0,0.3000052758011682,0.41591722544509735,-0.08015548390602925,-0.021033510477819407,1.7120091140746734,2.2370580579024413,0.031081275335164544,0.8180522078535734
15,1,0.05861037609802611,-0.03418087856943197,-0.05632488377704774,-0.06171198494698731,1.448807352501017,1.9762948173119714,0.03473034774120303,0.8180522078535734
15,2,0.4987665878134988,0.3928532939106242,-0.1183820899208343,-0.12398591930295925,1.7329701980736711,2.259733713932551,0.033649881796407044,0.8180522078535734
15,3,-0.7479739790086222,-0.2862112004959491,0.06719799113471064,0.25246353411258116,1.176612058258516,1.7012125310847555,0.03040716482924915,0.8180522078535734
15,4,0.6184555925976818,0.06752869235203929,-0.09558798859809295,0.07049221462766787,1.6512593803695133,2.190597110762884,0.05207912244440287,0.8180522078535734
16,0,-0.3153368444381906,-0.48710597600142763,-0.06071092699667743,-0.19682338017169404,1.1097234882493134,1.637567339780638,0.03526135422498508,0.8342968178702459
16,1,-0.3489150649726265,-0.5365704813745276,0.027459817383714724,-0.29035997240635536,1.1638828280247582,1.6872723672282877,0.028582278826439548,0.8342968178702459
16,2,0.17518363045209606,-0.21640391372965867,-0.10084178781894318,-0.15662080632957806,1.3630907216609442,1.8952794368786836,0.041688417145737074,0.8342968178702459
16,3,0.41477943993660804,0.212744671312178,-0.02480172913907247,-0.0634564316576168,1.7161061769292205,2.2431935602991593,0.03413354044226731,0.8342968178702459
16,4,-0.5256311468425972,-0.5565974371197676,0.10186741347077266,-0.18623571735704988,1.1674276653719684,1.6891362103212075,0.026037591490325005,0.8342968178702459
17,0,0.4486767501478466,-0.49632559792080067,-0.08425124203786499,-0.008248326431963647,1.349439101449521,1.8947593428559248,0.06060275773539068,0.773293950844458
17,1,0.1321281369267201,-0.6054167767350239,0.046137459076614595,-0.019148363412343362,1.319944757470206,1.8544879519916997,0.045135591919325466,0.773293950844458
17,2,0.7197996701954501,0.508400781177706,-0.06454165764826228,0.24889179287614394,1.916168578450113,2.4495704500289213,0.04346769241750314,0.773293950844458
17,3,-0.5967027566693208,0.41580745750358905,0.05202349841845569,0.16860634974337824,1.5302908894608087,2.0467210816754418,0.017959852242173602,0.773293950844458
17,4,0.07393128239516522,-0.5458811844846154,-0.10406105241175885,0.10784629734582712,1.1761683634084719,1.72073687552228,0.059540154841149225,0.773293950844458
18,0,-0.4251511414598351,-0.41786084836204085,0.0219822411017572,0.24635757598976896,1.1851419598278965,1.7166856270560105,0.04073965961643022,0.792512072162532
18,1,0.723512269158519,0.06184214186675452,-0.052542226202875936,0.07142418076676173,1.7285160318426454,2.2665493516075728,0.05020007159626522,0.792512072162532
18,2,0.5208987887060892,-0.6050743030263359,0.07528508070442025,0.19427996800628985,1.4853162203897003,2.0343779985153225,0.0658560682528619,0.792512072162532
18,3,0.47272842639157786,0.6761018218540655,-0.032966714811073355,0.040563905821460335,1.9367340542603084,2.459171373464796,0.027142444380534234,0.792512072162532
18,4,0.3560318458520795,0.12527554864436596,0.06754739096073428,-0.2779606661440906,1.7485325338989266,2.268606063246302,0.023549683991376302,0.792512072162532
19,0,0.4655660012028784,0.5971065730078648,-0.06170807103759543,-0.017069495173422745,1.869937987236951,2.394238323676348,0.029955496447598966,0.8417146322622107
19,1,-0.270640567069691,0.09261089138214185,0.1057220419287814,0.30027566663344796,1.5526727445763535,2.0772672785425383,0.03039823165365657,0.8417146322622107
19,2,0.5132912950219679,0.38482315885412666,-0.08544395722579821,0.10646452377379094,1.7673784175162477,2.2994857071303048,0.04156875723640551,0.8417146322622107
19,3,-0.46246120436988924,0.5135665188257941,-0.05444695765149023,0.01141704863322103,1.5147965542906559,2.0324290320488556,0.019811534385157425,0.8417146322622107
19,4,0.4321242780559087,0.48474147257167166,-0.0967759702343549,0.07004025870278595,1.7726011897424654,2.301312461186241,0.03655134801497087,0.8417146322622107
20,0,-0.6596985012163024,-0.4910689928352609,-0.10839429615218484,-0.2644480410876718,0.9397301816462418,1.4646613436791838,0.03090432468810365,0.8665074214405147
20,1,0.29229538416567347,0.5027171580566681,-0.015078879146527557,-0.1704523131089014,1.8134472264369588,2.3338681400980983,0.024079341152339038,0.8665074214405147
20,2,0.24985141655157106,0.22646295236810798,-0.00072008304856222,-0.05376990194866025,1.6886362413101361,2.213826593875633,0.03129363680844528,0.8665074214405147
20,3,-0.3504974133054013,0.6485960921059719,-0.1037537286571866,-0.008813014099802239,1.5654404181336103,2.0837326422142732,0.020824668669288338,0.8665074214405147
20,4,-0.5910777883283607,0.3781628659842431,0.009310809072079873,0.35,1.472606872850063,1.994548091421386,0.02639060724130894,0.8665074214405147
21,0,0.7873441799644403,0.5370389523609096,0.09128738909574122,0.14398031745840428,2.108525380645705,2.634851783883316,0.03299633610940498,0.8141140502896083
21,1,-0.21627297041397997,0.45186666643748374,-0.09796755711264138,-0.23752946079958992,1.5296769031393334,2.046871538825392,0.01913800745188221,0.8141140502896083
21,2,-0.28236463017828073,0.3768455788960694,-0.012638183131529687,0.01907713468817564,1.5581147068093033,2.077118692948939,0.021915334557202442,0.8141140502896083
21,3,-0.0026529965345665207,-0.10579977044053168,-0.016227607760617366,-0.019442772717608324,1.4352339467540451,1.9625373545356792,0.03445587882515548,0.8141140502896083
21,4,0.7173824932433297,-0.5562797791703807,-0.0180919816521153,0.12164811029140497,1.4826659903563788,2.0400849343069054,0.0773803927667466,0.8141140502896083
22,0,-0.39940818009453827,-0.3966328756065447,-0.044422126726381406,-0.06470672772147422,1.1373002162175851,1.6660233407242917,0.03656895154577049,0.8703475659353048
22,1,-0.2046994981687178,-0.1374934292417287,0.08914529555210027,9.969293132853188e-05,1.455628428034271,1.9794756970141514,0.029272887978141583,0.8703475659353048
22,2,0.17891886270151214,0.5023651689810167,-0.033696418056481936,-0.21689027860706966,1.7549895099305046,2.2743225483647396,0.022418735733315997,0.8703475659353048
22,3,-0.7354999248381205,0.5724497266800168,-0.0004537489856733523,-0.09576879892457675,1.499723654326992,2.013626864737276,0.01404506281727415,0.8703475659353048
22,4,-0.3085418218879097,-0.02828687025021248,-0.016180496477735937,-0.10382034703564649,1.3631007742489,1.885673067665926,0.027346795990192813,0.8703475659353048
23,0,-0.7520982621623775,-0.5042879098727467,0.10938051907195229,-0.24602820838925663,1.1192165678723842,1.6374059463228512,0.02066687239842652,0.8302425292096373
23,1,-0.7472545095510731,0.5469584344680469,-0.0034479917167289653,0.20820795781368606,1.4811442254510168,1.9978483146666561,0.018382305711366856,0.8302425292096373
23,2,0.6669900175158692,-0.32723046208898854,-0.10079349538361625,-0.25449895487877966,1.485399302806893,2.0250315292140217,0.052502326327752424,0.8302425292096373
23,3,-0.6631039350917632,0.31102875138677333,0.02292583106304283,-0.04313068207390644,1.4308023919049737,1.9466260808099123,0.0170230979024706,0.8302425292096373
23,4,0.1301905913673419,-0.45047205223972386,-0.11167004501265747,0.09200465825671701,1.2311842384580365,1.7769155923036433,0.061182868450346435,0.8302425292096373
24,0,0.38988244316452736,0.5876157514826299,-0.04532538633858664,-0.021854953658934494,1.8555605569361813,2.378636084834837,0.02810793929248155,0.841220720372036
24,1,-0.5981002047629945,0.5070588315821598,0.026524044988419482,-0.06907224450564628,1.5453654475333432,2.0599214315109973,0.01505932371443996,0.841220720372036
24,2,0.6274824944955648,-0.5872985737040426,-0.08415497967805462,-0.13032014810246978,1.371179535228574,1.9217989258877735,0.06802575543536996,0.841220720372036
24,3,-0.44882172225071904,-0.3448930325095774,0.0660340677423096,0.032138936614476886,1.2537446003252481,1.778606426902218,0.030800127652771056,0.841220720372036
24,4,-0.44408252954154914,0.4821804011857431,-0.02599255350438015,-0.14384182713713767,1.535559741689662,2.0512301907301755,0.016786133532901502,0.841220720372036
25,0,0.01850803901647302,0.4940185057716946,-0.057363601053269195,-0.21344996906968358,1.6714225401997589,2.1898791019877706,0.021076706848037325,0.8498553675402193
25,1,-0.6664549503231941,-0.5977894601530647,0.018147581585350764,-0.00850476492463975,1.0158830919033537,1.5430683699163943,0.0342796394892557,0.8498553675402193
25,2,-0.32769411948883626,-0.46061247092732327,0.053275306719588605,0.12558273705869016,1.2313067529812005,1.7623887080425644,0.040059403979190056,0.8498553675402193
25,3,0.6184835232423567,0.30793601490737643,0.10650735578282983,0.0688143073478082,1.961547795625974,2.488244129824831,0.0335494930951402,0.8498553675402193
25,4,0.11199988500878832,0.45062658948853285,0.11921623106018103,-0.00768284738759693,1.8611981560830966,2.3797216945200588,0.021179389048157457,0.8498553675402193
26,0,0.6289007443121915,-0.07909095885749895,0.03110324606395562,0.009446496489374049,1.715627575087348,2.2508669266446506,0.04615008467582619,0.8388639727780968
26,1,-0.20466037703690054,0.13810524597397544,0.09275546080957622,-0.07273535256546683,1.58327168953495,2.102044675883582,0.021561629315857037,0.8388639727780968
26,2,-0.42412548147755413,0.6881341702340185,0.0039006152352245027,0.1732937546710777,1.6651170733233889,2.1822561185136125,0.01905242706731225,0.8388639727780968
26,3,-0.515071454375503,-0.699913914076435,-0.10876530105317454,-0.20032616604506126,0.8959984285810038,1.4268587441908338,0.039732512475583744,0.8388639727780968
26,4,-0.37851796182993314,-0.1922795755410489,-0.11020386703277157,-0.05354302789344334,1.1707890373332799,1.6982154839527897,0.034639373687324004,0.8388639727780968
27,0,-0.7796520145167891,-0.4228221685188467,0.08620832103508519,-0.010199382597295203,1.123060140120728,1.6443063218862546,0.025335327098239335,0.837906453306312
27,1,-0.5115618802764714,0.5844471074512014,0.07921461799055263,-0.048957014405616284,1.6631691582468284,2.177015976305005,0.013957343960926615,0.837906453306312
27,2,0.5982314366847941,-0.4268216656505223,-0.012866672253182596,0.034736699648762324,1.5044445810437603,2.0513923997796,0.06289520342888184,0.837906453306312
27,3,-0.7460790765278729,-0.6208870517243267,0.036543347702196416,-0.16478164144648202,0.996016497641494,1.518713837399135,0.027536040158987665,0.837906453306312
27,4,-0.3908586920373962,-0.40295784558809444,0.11554182556282133,0.09356767958815926,1.2974102528350901,1.8233180505842956,0.03236963204665269,0.837906453306312
28,0,-0.2487107567883936,0.11317794982666918,-0.09196339186845778,0.2667248711722327,1.3719179206776058,1.901708256959058,0.03815128495649779,0.8052474417828501
28,1,0.3200204579395758,0.3587549379590178,0.1094299948436874,0.11207875490925484,1.882876877204097,2.4054129108997038,0.027291907030873704,0.8052474417828501
28,2,-0.5303304637600419,-0.43525503304645413,0.10961035495870183,0.22618154031978013,1.2281299277717828,1.75511473422212,0.0339804060793269,0.8052474417828501
28,3,-0.25739989967207677,-0.34815526149580944,0.06717477120801152,-0.058980045795070636,1.3204149386496704,1.8446723692074776,0.029890893988035114,0.8052474417828501
28,4,0.39156217899091716,-0.6940414494824623,-0.09612328666617172,-0.09697610735693891,1.2286048237135414,1.777367350166516,0.06543806616241639,0.8052474417828501
29,0,-0.7569650218913213,-0.3260447283117191,0.00069017535235609,-0.07831374961269437,1.08903228995012,1.610318955157118,0.02539685618091092,0.8305689898844044
29,1,-0.40642350285818163,0.028218396781782284,-0.009752268088781588,0.009350498459373833,1.3606977844626569,1.8826248743986669,0.026369178371483493,0.8305689898844044
29,2,0.780119364584327,-0.008127011737078083,-0.023818093622097594,0.23697324345088094,1.7455665287007318,2.2928381686521924,0.06334997236588044,0.8305689898844044
29,3,-0.4768983777071146,0.5138133689962878,-0.01218084346671676,-0.20334216959283907,1.5521207403841228,2.0664455037993856,0.014700298574278459,0.8305689898844044
29,4,0.01829465700506605,-0.13337070514725102,-0.0904198427619252,-0.044239626459957895,1.355966469873585,1.8867469462184285,0.039614704623042306,0.8305689898844044
30,0,0.3596804911968807,-0.059740061715738535,0.029801359394585586,-0.11921257776308794,1.6288065035414114,2.1567950187857345,0.035476732540012774,0.8483668324536877
30,1,0.0005325525585545554,0.21671146276016795,-0.10711865479847801,-0.1459710972634551,1.4905878968390918,2.014400733599231,0.029220971819715315,0.8483668324536877
30,2,0.08570734852357309,-0.6338514523874984,-0.008877567209662374,-0.1608579510381411,1.235886851199214,1.7714609070927199,0.04663707420794061,0.8483668324536877
30,3,-0.7093876108197453,0.6116493110704717,-0.05212612476042293,-0.09884087670830329,1.4748304014343785,1.9890959659963303,0.014608336128654621,0.8483668324536877
30,4,-0.29098400878886965,0.3116365777741723,-0.07704236525076483,-0.004599909399310683,1.4613496916715085,1.98282933767965,0.025690052849989025,0.8483668324536877
31,0,-0.229068056542158,-0.25885249592425025,0.013927365292345145,0.20112560496067572,1.3172699223366773,1.8472489501206584,0.03843051347232531,0.7768904451183497
31,1,-0.46899366361181516,-0.6952022486173953,0.08209219694169329,-0.05383214552024817,1.10510340279973,1.6309848088325165,0.032330093168414745,0.7768904451183497
31,2,0.741112648774436,-0.5108557389683968,-0.017059776876466384,-0.03569141877179991,1.5124445676588076,2.0593228571615323,0.06279750017646,0.7768904451183497
31,3,-0.6557219349024628,-0.07405006135245873,0.085988913367578,-0.14306230038360132,1.3231637085431096,1.8391398605982272,0.017258747862870124,0.7768904451183497
31,4,0.7432376837317543,-0.5780882795065233,0.08424345547198034,0.22856762908418385,1.584236919000159,2.1379407910466606,0.0722927002015802,0.7768904451183497
32,0,0.3888143418298644,0.008871145205123998,0.09254597417289592,0.010757642626173621,1.7326230091556545,2.2591793731398253,0.03334027036921812,0.7987113090377137
32,1,0.3659430126585317,0.0989288731555259,0.020799160849713255,0.28689127819393134,1.693397208200186,2.2278830424131013,0.045051905895526614,0.7987113090377137
32,2,-0.1441584500330778,-0.6801491365476032,-0.09850303497180707,0.05785686003883274,1.0449743960701943,1.587708605743185,0.05693716896191268,0.7987113090377137
32,3,0.7944413256460598,-0.19717082969420885,-0.022621565971365443,-0.16314733771172285,1.6667060246423615,2.2031365883518252,0.04788101811081281,0.7987113090377137
32,4,-0.7647453958310131,0.3765644047990795,-0.06368877236077866,0.02031230715860152,1.3381043212579526,1.8546113030095406,0.018078327624816048,0.7987113090377137
33,0,0.6950922420218395,-0.28720776643630513,-0.07181460769872919,-0.19010335680298626,1.5422241821125775,2.080289529430334,0.050246297654981294,0.789107060785914
33,1,-0.48008228555865085,-0.02029905859574832,-0.01472095289916174,0.2994217917230854,1.308115670787224,1.8346718633506678,0.033340014079795234,0.789107060785914
33,2,0.5822326119014425,-0.6145975337307914,0.0574264609785789,-0.017591012749823994,1.4846389849652275,2.027676039326337,0.05736791648509191,0.789107060785914
33,3,0.030705102196020406,0.0431588361159968,-0.0525124167305433,0.1809115484463056,1.4776558452902624,2.00825398455779,0.03934554638650928,0.789107060785914
33,4,-0.09113828291708526,-0.44294178061188605,0.013305445746266992,-0.2589814509038401,1.2820832454499385,1.8068073975620702,0.030593164607708338,0.789107060785914
34,0,-0.6048861733542227,-0.4669132472111567,-0.017492429495825454,0.19155776042815653,1.0606864485851761,1.5928118650588383,0.04159539835196379,0.854319767711932
34,1,0.011253642774376571,0.12635223336894974,0.10593063302485062,-0.09722594377597399,1.6667279130119097,2.186914305967875,0.023721830271718588,0.854319767711932
34,2,-0.6047359239605993,0.11002473707600602,0.023280206413683974,0.11369347353709178,1.3611337647116768,1.8816621279142631,0.024243053227098223,0.854319767711932
34,3,-0.6500656048625504,-0.44207957948316434,-0.021022634050742492,0.06150436772895877,1.052518593479941,1.580485292980121,0.03544425896870265,0.854319767711932
34,4,0.15381614768358687,0.5185450386877015,0.10781435342861406,-0.02943999953226054,1.894995272527335,2.4131903980391725,0.020675691468584712,0.854319767711932
35,0,-0.31964463611726174,-0.3174314631514291,-0.028730264825904475,-0.05520939817928538,1.216549954114911,1.7426207492096168,0.03261375572876183,0.796116753936685
35,1,0.4799019767687014,-0.43592496111310186,-0.0004844623023240735,0.007520874473797648,1.4713149970658255,2.0122409483647665,0.05435699903799298,0.796116753936685
35,2,0.08217014815487522,0.25337729773128226,0.015891704511008603,0.2997809127911812,1.658671040344292,2.186714298080405,0.035558209210621146,0.796116753936685
35,3,-0.2706303168550983,-0.552879078808162,-0.04484550687886858,-0.02070160936550974,1.111638296758174,1.64385428314606,0.04172848712067647,0.796116753936685
35,4,0.6710436236628381,0.6018645202486643,-0.003053687841392927,0.31508822700589245,2.0026506145524996,2.5334386060702365,0.039625794965262626,0.796116753936685
