slab_id,dimension,side,rerun_seed,start_id,slab_bounds,start,terminal,objective,success,message,nit,raw_grad,projected_grad_inf,restriction_slack,box_slack
0,0,lower,991,10,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27063162317326944, 0.6609664109540299, 0.08664836071918058, 0.05416584116904921]","[0.27919566369682314, 1.50435923110297, 0.6985961954842896, 0.8593656900611453]",0.036530079988223836,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,"[-0.5441064340118429, -4.843381416588696e-09, -1.331573740159797e-08, -9.42718125784836e-09]",1.331573740159797e-08,0.49304656348848963,0.14063430993885473
0,0,lower,991,11,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 3.9196577703068307, 0.3999175477452783, 0.6722798328483923]","[0.27919566369682314, 1.5043592329569648, 0.6985961962527231, 0.8593656910957836]",0.0365300799882238,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,"[-0.5441064376235372, -4.036650865676661e-09, -1.1722914305956065e-08, -7.649783584362524e-09]",1.1722914305956065e-08,0.4930465616344949,0.14063430890421635
0,0,lower,991,12,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 3.943835056154158, 0.8321961085804046, 0.9113699715149381]","[0.27919566369682314, 1.5043592356130353, 0.6985961985683977, 0.8593656904480959]",0.0365300799882238,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,"[-0.5441064450106836, -2.4248041551043084e-09, -6.9753230969027405e-09, -9.528836053540601e-09]",9.528836053540601e-09,0.4930465589784244,0.14063430955190415
0,0,lower,991,13,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 2.6484102674198535, 0.5164532033434602, 0.5780540968380365]","[0.27919566369682314, 1.5043592461703572, 0.6985961995999184, 0.8593656920646444]",0.036530079988223746,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,"[-0.5441064678105012, 2.871065885015305e-09, -4.537342723764937e-09, -8.223283165520456e-09]",8.223283165520456e-09,0.4930465484211025,0.14063430793535558
0,0,lower,991,14,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 4.684687023896586, 0.772569853760389, 0.7561209991586406]","[0.27919566369682314, 1.50435923086751, 0.6985961978667806, 0.8593656897553901]",0.03653007998822381,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,"[-0.5441064346516089, -4.821471925672667e-09, -8.543513119185775e-09, -1.0045436704686495e-08]",1.0045436704686495e-08,0.4930465637239497,0.14063431024460993
0,0,lower,991,15,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 3.1978172827002687, 0.3240930503587546, 0.29474991392415606]","[0.27919566369682314, 1.5043592329658042, 0.6985961978038494, 0.8593656884691172]",0.03653007998822384,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,"[-0.5441064403990947, -3.4709247287937374e-09, -8.575778975838944e-09, -1.3110346142042316e-08]",1.3110346142042316e-08,0.4930465616256555,0.1406343115308828
0,0,lower,991,16,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.05124124190522719, 4.732553019548948, 0.09487068502665164, 0.2530517033479114]","[0.27919566369682314, 1.5043592339147822, 0.6985961964535224, 0.8593656897817536]",0.03653007998822384,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,"[-0.5441064409299201, -3.2702799085214447e-09, -1.1264947308298188e-08, -1.0555098461928479e-08]",1.1264947308298188e-08,0.4930465606766775,0.14063431021824635
0,0,lower,991,17,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.0630179915042997, 1.556070153797548, 0.932369182371574, 0.34245599564072104]","[0.27919566369682314, 1.504359228377855, 0.6985962000226404, 0.8593656877138532]",0.03653007998822384,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,"[-0.5441064315589439, -5.665102677615422e-09, -4.286848653833886e-09, -1.3823317490668783e-08]",1.3823317490668783e-08,0.49304656621360465,0.14063431228614676
0,0,lower,991,18,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 2.331517110220138, 0.8349575030191471, 0.3510072975324746]","[0.27919566369682314, 1.5043592433020785, 0.6985961980263361, 0.8593656922029854]",0.0365300799882238,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,"[-0.5441064606342971, 1.2739792737620282e-09, -7.80417397372446e-09, -7.3621664320455685e-09]",7.80417397372446e-09,0.49304655128938124,0.14063430779701458
0,0,lower,991,19,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 3.8235308812545448, 0.3183433449691434, 0.38539389029104276]","[0.27919566369682314, 1.504359235526368, 0.6985961977937425, 0.8593656905961461]",0.03653007998822381,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,"[-0.5441064443965915, -2.5285859575894287e-09, -8.532063944244328e-09, -9.197850814324227e-09]",9.197850814324227e-09,0.49304655906509176,0.1406343094038539
0,0,lower,991,20,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.127157775014459, 4.268677098425788, 0.8459112257495093, 0.11587963179498562]","[0.27919566369682314, 1.5043592289297103, 0.6985961965721978, 0.8593656891388608]",0.03653007998822388,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,"[-0.544106430303698, -5.773035750449782e-09, -1.1202844207858219e-08, -1.0932227345605837e-08]",1.1202844207858219e-08,0.4930465656617494,0.1406343108611392
0,0,lower,991,21,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.209963987387838, 3.938230013031395, 0.5791255582670698, 0.9356859773529661]","[0.27919566369682314, 1.5043592300788142, 0.6985961956667853, 0.8593656887966304]",0.03653007998822383,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,"[-0.5441064328232104, -5.134892972418576e-09, -1.2971221319268976e-08, -1.1851283843178349e-08]",1.2971221319268976e-08,0.4930465645126455,0.14063431120336956
0,0,lower,991,22,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.2617266674882147, 3.753785544687656, 0.757506026653672, 0.7486467903147996]","[0.27919566369682314, 1.5043592348592814, 0.6985961975002508, 0.8593656901509875]",0.0365300799882238,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,"[-0.54410644315106, -2.805568057982086e-09, -9.13852327144582e-09, -9.986109161808088e-09]",9.986109161808088e-09,0.49304655973217837,0.14063430984901248
0,0,lower,991,23,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.2015078445070449, 4.953742880228646, 0.37007264144837926, 0.7202315441568592]","[0.27919566369682314, 1.5043592431750754, 0.6985961976720374, 0.8593656906078223]",0.0365300799882238,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,"[-0.544106461525945, 1.4993010969272541e-09, -8.492859193687252e-09, -1.0639752967556147e-08]",1.0639752967556147e-08,0.4930465514163843,0.1406343093921777
0,0,lower,991,24,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.2063565627733498, 1.2685014916454798, 0.19333958696490183, 0.5411385663576725]","[0.27919566369682314, 1.504359240953419, 0.6985961952126053, 0.8593656901908019]",0.03653007998822383,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,"[-0.5441064559380537, 3.178029402579457e-10, -1.3503781426393855e-08, -1.1041514924592376e-08]",1.3503781426393855e-08,0.49304655363804073,0.1406343098091981
0,0,lower,991,25,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.059613200050527365, 2.42791270771176, 0.8197812742380141, 0.129483490269526]","[0.27919566369682314, 1.5043592431004749, 0.6985961974209429, 0.8593656917712086]",0.03653007998822383,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,"[-0.5441064603053936, 1.2283152811306786e-09, -9.016051794041857e-09, -8.213221769359791e-09]",9.016051794041857e-09,0.49304655149098486,0.14063430822879142
0,0,lower,991,26,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.1479028370147657, 3.6903669996214714, 0.5893096820517967, 0.5222558337938293]","[0.27919566369682314, 1.504359238640637, 0.6985961993584441, 0.8593656896359749]",0.03653007998822381,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,"[-0.5441064527898776, -6.434471732095962e-10, -5.268008251846367e-09, -1.1803752419936585e-08]",1.1803752419936585e-08,0.4930465559508227,0.14063431036402507
0,0,lower,992,0,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 2.15, 0.72, 0.86]","[0.27919566369682314, 1.5043592334834976, 0.6985961968716442, 0.8593656882765877]",0.03653007998822383,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,"[-0.5441064413629071, -3.1941732543023386e-09, -1.0425688090620609e-08, -1.359398704714465e-08]",1.359398704714465e-08,0.4930465611079621,0.14063431172341234
0,0,lower,992,1,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 2.6, 0.5, 0.5]","[0.27919566369682314, 1.504359235822445, 0.6985961999417756, 0.8593656923247867]",0.03653007998822377,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,"[-0.5441064444673682, -2.624065215230771e-09, -4.236888617725754e-09, -5.702036065535764e-09]",5.702036065535764e-09,0.4930465587690148,0.14063430767521334
0,0,lower,992,2,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.05, 0.2, 0.0, 0.0]","[0.27919566369682314, 1.5043592258224938, 0.6985961964074606, 0.8593656882879175]",0.0365300799882239,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,"[-0.5441064239608551, -7.254348030739425e-09, -1.1635137298071639e-08, -1.209657374268147e-08]",1.209657374268147e-08,0.4930465687689659,0.14063431171208252
0,0,lower,992,3,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 5.0, 1.0, 1.0]","[0.27919566369682314, 1.504359234269537, 0.6985961968958376, 0.8593656910633737]",0.036530079988223836,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,"[-0.5441064408411023, -3.3129457598612412e-09, -1.038370778250197e-08, -7.975564653150968e-09]",1.038370778250197e-08,0.4930465603219226,0.14063430893662632
0,0,lower,992,4,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 2.1474057945914597, 0.7222005081102209, 0.8588694682037933]","[0.27919566369682314, 1.504359238569808, 0.6985961981180886, 0.8593656894782121]",0.036530079988223836,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,"[-0.5441064522770933, -6.955687005345923e-10, -7.757336439873086e-09, -1.2098308466157446e-08]",1.2098308466157446e-08,0.4930465560216518,0.14063431052178788
0,0,lower,992,5,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 1.851877211114801, 0.923766053822991, 0.9913270957433327]","[0.27919566369682314, 1.5043592364740752, 0.698596198896502, 0.8593656923744104]",0.03653007998822376,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,"[-0.544106445491549, -2.329555521846087e-09, -6.308842337432451e-09, -5.710709682915648e-09]",6.308842337432451e-09,0.4930465581173845,0.1406343076255896
0,0,lower,992,6,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 4.971028351016665, 0.46350530970313264, 0.399286343263207]","[0.27919566369682314, 1.5043592301686837, 0.6985961968008001, 0.8593656886827116]",0.03653007998822386,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,"[-0.5441064335504064, -5.024884261233879e-09, -1.0692141616530647e-08, -1.2119472092564363e-08]",1.2119472092564363e-08,0.49304656442277606,0.14063431131728843
0,0,lower,992,7,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 4.000125322711694, 0.5249129731337073, 0.43990201154130004]","[0.27919566369682314, 1.5043592338400045, 0.6985961996542228, 0.8593656910146842]",0.0365300799882238,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,"[-0.5441064409784924, -3.429873258247424e-09, -4.870409631152484e-09, -8.033157472553398e-09]",8.033157472553398e-09,0.49304656075145525,0.14063430898531581
0,0,lower,992,8,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 3.440997977698354, 0.07326564216510179, 0.4520237543762532]","[0.27919566369682314, 1.5043592390322598, 0.6985961975661764, 0.8593656908572626]",0.036530079988223815,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,"[-0.5441064519766392, -7.354670375739166e-10, -8.864436962241484e-09, -9.32552646215612e-09]",9.32552646215612e-09,0.49304655555919996,0.14063430914273745
0,0,lower,992,9,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 0.20320207945785518, 0.618922577103419, 0.027578662099888795]","[0.27919566369682314, 1.5043592381891004, 0.6985961961183424, 0.8593656919283]",0.03653007998822383,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,"[-0.5441064486438885, -1.438877030415635e-09, -1.1815895484268422e-08, -6.925016116099413e-09]",1.1815895484268422e-08,0.4930465564023593,0.14063430807169996
0,0,lower,992,10,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27063162317326944, 0.6609664109540299, 0.08664836071918058, 0.05416584116904921]","[0.27919566369682314, 1.50435923110297, 0.6985961954842896, 0.8593656900611453]",0.036530079988223836,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,"[-0.5441064340118429, -4.843381416588696e-09, -1.331573740159797e-08, -9.42718125784836e-09]",1.331573740159797e-08,0.49304656348848963,0.14063430993885473
0,0,lower,992,11,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 3.9196577703068307, 0.3999175477452783, 0.6722798328483923]","[0.27919566369682314, 1.5043592329569648, 0.6985961962527231, 0.8593656910957836]",0.0365300799882238,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,"[-0.5441064376235372, -4.036650865676661e-09, -1.1722914305956065e-08, -7.649783584362524e-09]",1.1722914305956065e-08,0.4930465616344949,0.14063430890421635
0,0,lower,992,12,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 3.943835056154158, 0.8321961085804046, 0.9113699715149381]","[0.27919566369682314, 1.5043592356130353, 0.6985961985683977, 0.8593656904480959]",0.0365300799882238,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,"[-0.5441064450106836, -2.4248041551043084e-09, -6.9753230969027405e-09, -9.528836053540601e-09]",9.528836053540601e-09,0.4930465589784244,0.14063430955190415
0,0,lower,992,13,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 2.6484102674198535, 0.5164532033434602, 0.5780540968380365]","[0.27919566369682314, 1.5043592461703572, 0.6985961995999184, 0.8593656920646444]",0.036530079988223746,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,"[-0.5441064678105012, 2.871065885015305e-09, -4.537342723764937e-09, -8.223283165520456e-09]",8.223283165520456e-09,0.4930465484211025,0.14063430793535558
0,0,lower,992,14,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 4.684687023896586, 0.772569853760389, 0.7561209991586406]","[0.27919566369682314, 1.50435923086751, 0.6985961978667806, 0.8593656897553901]",0.03653007998822381,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,"[-0.5441064346516089, -4.821471925672667e-09, -8.543513119185775e-09, -1.0045436704686495e-08]",1.0045436704686495e-08,0.4930465637239497,0.14063431024460993
0,0,lower,992,15,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 3.1978172827002687, 0.3240930503587546, 0.29474991392415606]","[0.27919566369682314, 1.5043592329658042, 0.6985961978038494, 0.8593656884691172]",0.03653007998822384,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,"[-0.5441064403990947, -3.4709247287937374e-09, -8.575778975838944e-09, -1.3110346142042316e-08]",1.3110346142042316e-08,0.4930465616256555,0.1406343115308828
0,0,lower,992,16,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.05124124190522719, 4.732553019548948, 0.09487068502665164, 0.2530517033479114]","[0.27919566369682314, 1.5043592339147822, 0.6985961964535224, 0.8593656897817536]",0.03653007998822384,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,"[-0.5441064409299201, -3.2702799085214447e-09, -1.1264947308298188e-08, -1.0555098461928479e-08]",1.1264947308298188e-08,0.4930465606766775,0.14063431021824635
0,0,lower,992,17,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.0630179915042997, 1.556070153797548, 0.932369182371574, 0.34245599564072104]","[0.27919566369682314, 1.504359228377855, 0.6985962000226404, 0.8593656877138532]",0.03653007998822384,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,"[-0.5441064315589439, -5.665102677615422e-09, -4.286848653833886e-09, -1.3823317490668783e-08]",1.3823317490668783e-08,0.49304656621360465,0.14063431228614676
0,0,lower,992,18,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 2.331517110220138, 0.8349575030191471, 0.3510072975324746]","[0.27919566369682314, 1.5043592433020785, 0.6985961980263361, 0.8593656922029854]",0.0365300799882238,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,"[-0.5441064606342971, 1.2739792737620282e-09, -7.80417397372446e-09, -7.3621664320455685e-09]",7.80417397372446e-09,0.49304655128938124,0.14063430779701458
0,0,lower,992,19,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.27919566369682314, 3.8235308812545448, 0.3183433449691434, 0.38539389029104276]","[0.27919566369682314, 1.504359235526368, 0.6985961977937425, 0.8593656905961461]",0.03653007998822381,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,"[-0.5441064443965915, -2.5285859575894287e-09, -8.532063944244328e-09, -9.197850814324227e-09]",9.197850814324227e-09,0.49304655906509176,0.1406343094038539
0,0,lower,992,20,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.127157775014459, 4.268677098425788, 0.8459112257495093, 0.11587963179498562]","[0.27919566369682314, 1.5043592289297103, 0.6985961965721978, 0.8593656891388608]",0.03653007998822388,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,"[-0.544106430303698, -5.773035750449782e-09, -1.1202844207858219e-08, -1.0932227345605837e-08]",1.1202844207858219e-08,0.4930465656617494,0.1406343108611392
0,0,lower,992,21,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.19665832273116934, 1.705774323173796, 0.8796094841453682, 0.8368118245918235]","[0.27919566369682314, 1.5043592343936423, 0.6985961954540272, 0.8593656901141214]",0.03653007998822382,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,"[-0.5441064413518049, -3.117835971031623e-09, -1.3257450692805149e-08, -9.945169687775035e-09]",1.3257450692805149e-08,0.49304656019781745,0.14063430988587855
0,0,lower,992,22,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.2142443858044346, 4.7121774544171675, 0.08702565684885666, 0.8266477444159752]","[0.27919566369682314, 1.5043592387876603, 0.6985961946682335, 0.8593656905785794]",0.03653007998822383,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,"[-0.5441064505437576, -9.211211503756145e-10, -1.4678883109020545e-08, -9.816453205857556e-09]",1.4678883109020545e-08,0.4930465558037994,0.14063430942142063
0,0,lower,992,23,"[[0.05, 0.27919566369682314], [0.2, 5.0], [0.0, 1.0], [0.0, 1.0]]","[0.18146667430552355, 2.172659201041968, 0.5662391350000952, 0.8195213260628873]","[0.27919566369682314, 1.504359251169641, 0.6985961966971211, 0.859365696280232]",0.0365300799882238,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,"[-0.5441064744510227, 4.594074402718753e-09, -1.0233827674177574e-08, -4.097416850257218e-10]",1.0233827674177574e-08,0.49304654342181864,0.14063430371976804
